CustomerID;CustomerName;Products;Distribution;distParams;firstdate;activeAschID
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 113},{""prod_no"": 1, ""prodID"": 113},{""prod_no"": 2, ""prodID"": 110},{""prod_no"": 3, ""prodID"": 109},{""prod_no"": 4, ""prodID"": 110},{""prod_no"": 5, ""prodID"": 109}]";norm;[365,10];60;133826.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 112}]";norm;[365,10];60;133827.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 39}]";norm;[365,10];60;133833.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 85},{""prod_no"": 1, ""prodID"": 85},{""prod_no"": 2, ""prodID"": 85},{""prod_no"": 3, ""prodID"": 85},{""prod_no"": 4, ""prodID"": 85},{""prod_no"": 5, ""prodID"": 85},{""prod_no"": 6, ""prodID"": 85},{""prod_no"": 7, ""prodID"": 85},{""prod_no"": 8, ""prodID"": 85},{""prod_no"": 9, ""prodID"": 85}]";norm;[730,10];60;133848.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 114},{""prod_no"": 1, ""prodID"": 114},{""prod_no"": 2, ""prodID"": 114},{""prod_no"": 3, ""prodID"": 114},{""prod_no"": 4, ""prodID"": 114},{""prod_no"": 5, ""prodID"": 114},{""prod_no"": 6, ""prodID"": 114},{""prod_no"": 7, ""prodID"": 114},{""prod_no"": 8, ""prodID"": 114},{""prod_no"": 9, ""prodID"": 114}]";norm;[365,10];61;134156.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 114},{""prod_no"": 1, ""prodID"": 114},{""prod_no"": 2, ""prodID"": 114},{""prod_no"": 3, ""prodID"": 114},{""prod_no"": 4, ""prodID"": 114},{""prod_no"": 5, ""prodID"": 114},{""prod_no"": 6, ""prodID"": 114},{""prod_no"": 7, ""prodID"": 114},{""prod_no"": 8, ""prodID"": 114},{""prod_no"": 9, ""prodID"": 114}]";norm;[365,10];61;134157.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 13},{""prod_no"": 1, ""prodID"": 13},{""prod_no"": 2, ""prodID"": 15},{""prod_no"": 3, ""prodID"": 16},{""prod_no"": 4, ""prodID"": 16},{""prod_no"": 5, ""prodID"": 17},{""prod_no"": 6, ""prodID"": 14},{""prod_no"": 7, ""prodID"": 10},{""prod_no"": 8, ""prodID"": 12},{""prod_no"": 9, ""prodID"": 15},{""prod_no"": 10, ""prodID"": 9},{""prod_no"": 11, ""prodID"": 10},{""prod_no"": 12, ""prodID"": 10},{""prod_no"": 13, ""prodID"": 11},{""prod_no"": 14, ""prodID"": 12},{""prod_no"": 15, ""prodID"": 13},{""prod_no"": 16, ""prodID"": 13},{""prod_no"": 17, ""prodID"": 14},{""prod_no"": 18, ""prodID"": 15},{""prod_no"": 19, ""prodID"": 16},{""prod_no"": 20, ""prodID"": 16},{""prod_no"": 21, ""prodID"": 17},{""prod_no"": 22, ""prodID"": 9},{""prod_no"": 23, ""prodID"": 10},{""prod_no"": 24, ""prodID"": 10},{""prod_no"": 25, ""prodID"": 11},{""prod_no"": 26, ""prodID"": 12},{""prod_no"": 27, ""prodID"": 13},{""prod_no"": 28, ""prodID"": 13},{""prod_no"": 29, ""prodID"": 11},{""prod_no"": 30, ""prodID"": 10},{""prod_no"": 31, ""prodID"": 9},{""prod_no"": 32, ""prodID"": 15},{""prod_no"": 33, ""prodID"": 17},{""prod_no"": 34, ""prodID"": 16},{""prod_no"": 35, ""prodID"": 14},{""prod_no"": 36, ""prodID"": 16}]";norm;[730,10];61;134158.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 61},{""prod_no"": 1, ""prodID"": 60},{""prod_no"": 2, ""prodID"": 57},{""prod_no"": 3, ""prodID"": 63}]";norm;[730,10];64;134223.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 33}]";norm;[730,10];64;134231.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 35}]";norm;[730,10];64;134232.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 38}]";norm;[730,10];64;134233.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 39}]";norm;[730,10];64;134234.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 57}]";norm;[730,10];64;134235.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 57}]";norm;[730,10];64;134236.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 58}]";norm;[730,10];64;134237.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 58}]";norm;[730,10];64;134238.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 112}]";norm;[730,10];64;134239.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 112}]";norm;[730,10];64;134240.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 85}]";norm;[730,10];64;134241.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 85}]";norm;[730,10];64;134242.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 40}]";norm;[730,10];64;134243.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 40}]";norm;[730,10];64;134244.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 154}]";norm;[365,10];65;134246.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 154}]";norm;[365,10];65;134247.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 154}]";norm;[365,10];65;134248.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 154}]";norm;[365,10];65;134249.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 154}]";norm;[365,10];65;134250.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 154}]";norm;[365,10];65;134251.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 154}]";norm;[365,10];65;134252.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 153}]";norm;[365,10];65;134253.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 151}]";norm;[365,10];65;134254.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 151}]";norm;[365,10];65;134255.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 158}]";norm;[365,10];65;134256.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 109},{""prod_no"": 1, ""prodID"": 110},{""prod_no"": 2, ""prodID"": 114},{""prod_no"": 3, ""prodID"": 116},{""prod_no"": 4, ""prodID"": 116},{""prod_no"": 5, ""prodID"": 109},{""prod_no"": 6, ""prodID"": 115},{""prod_no"": 7, ""prodID"": 110},{""prod_no"": 8, ""prodID"": 111},{""prod_no"": 9, ""prodID"": 112},{""prod_no"": 10, ""prodID"": 113},{""prod_no"": 11, ""prodID"": 113},{""prod_no"": 12, ""prodID"": 117}]";norm;[365,10];65;134273.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 60}]";norm;[365,10];65;134274.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 109}]";norm;[730,10];65;134283.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 109}]";norm;[730,10];65;134284.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 117}]";norm;[730,10];65;134285.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 17},{""prod_no"": 1, ""prodID"": 16},{""prod_no"": 2, ""prodID"": 15},{""prod_no"": 3, ""prodID"": 14},{""prod_no"": 4, ""prodID"": 12},{""prod_no"": 5, ""prodID"": 11},{""prod_no"": 6, ""prodID"": 9},{""prod_no"": 7, ""prodID"": 17},{""prod_no"": 8, ""prodID"": 9}]";norm;[365,10];66;134298.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 13},{""prod_no"": 1, ""prodID"": 9},{""prod_no"": 2, ""prodID"": 14},{""prod_no"": 3, ""prodID"": 11},{""prod_no"": 4, ""prodID"": 10},{""prod_no"": 5, ""prodID"": 10},{""prod_no"": 6, ""prodID"": 9},{""prod_no"": 7, ""prodID"": 17},{""prod_no"": 8, ""prodID"": 16},{""prod_no"": 9, ""prodID"": 13},{""prod_no"": 10, ""prodID"": 15},{""prod_no"": 11, ""prodID"": 14},{""prod_no"": 12, ""prodID"": 13},{""prod_no"": 13, ""prodID"": 13},{""prod_no"": 14, ""prodID"": 16},{""prod_no"": 15, ""prodID"": 15},{""prod_no"": 16, ""prodID"": 16},{""prod_no"": 17, ""prodID"": 16},{""prod_no"": 18, ""prodID"": 10},{""prod_no"": 19, ""prodID"": 12},{""prod_no"": 20, ""prodID"": 10},{""prod_no"": 21, ""prodID"": 11},{""prod_no"": 22, ""prodID"": 12}]";norm;[365,10];66;134299.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 34},{""prod_no"": 1, ""prodID"": 37},{""prod_no"": 2, ""prodID"": 37},{""prod_no"": 3, ""prodID"": 38},{""prod_no"": 4, ""prodID"": 40},{""prod_no"": 5, ""prodID"": 41},{""prod_no"": 6, ""prodID"": 40},{""prod_no"": 7, ""prodID"": 36},{""prod_no"": 8, ""prodID"": 39},{""prod_no"": 9, ""prodID"": 35},{""prod_no"": 10, ""prodID"": 36},{""prod_no"": 11, ""prodID"": 34},{""prod_no"": 12, ""prodID"": 33},{""prod_no"": 13, ""prodID"": 33},{""prod_no"": 14, ""prodID"": 34},{""prod_no"": 15, ""prodID"": 34},{""prod_no"": 16, ""prodID"": 35},{""prod_no"": 17, ""prodID"": 37},{""prod_no"": 18, ""prodID"": 37},{""prod_no"": 19, ""prodID"": 38},{""prod_no"": 20, ""prodID"": 39},{""prod_no"": 21, ""prodID"": 40},{""prod_no"": 22, ""prodID"": 40}]";norm;[365,10];66;134305.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 83}]";norm;[365,10];66;134306.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 83}]";norm;[365,10];66;134308.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 83}]";norm;[365,10];66;134309.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 83}]";norm;[365,10];66;134310.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 83}]";norm;[365,10];66;134311.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 83}]";norm;[365,10];66;134312.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 39},{""prod_no"": 1, ""prodID"": 41},{""prod_no"": 2, ""prodID"": 40},{""prod_no"": 3, ""prodID"": 37},{""prod_no"": 4, ""prodID"": 36},{""prod_no"": 5, ""prodID"": 39},{""prod_no"": 6, ""prodID"": 36},{""prod_no"": 7, ""prodID"": 34},{""prod_no"": 8, ""prodID"": 34},{""prod_no"": 9, ""prodID"": 33},{""prod_no"": 10, ""prodID"": 41},{""prod_no"": 11, ""prodID"": 35},{""prod_no"": 12, ""prodID"": 40},{""prod_no"": 13, ""prodID"": 39},{""prod_no"": 14, ""prodID"": 38},{""prod_no"": 15, ""prodID"": 37},{""prod_no"": 16, ""prodID"": 36},{""prod_no"": 17, ""prodID"": 36},{""prod_no"": 18, ""prodID"": 35},{""prod_no"": 19, ""prodID"": 34},{""prod_no"": 20, ""prodID"": 34},{""prod_no"": 21, ""prodID"": 33},{""prod_no"": 22, ""prodID"": 38},{""prod_no"": 23, ""prodID"": 39},{""prod_no"": 24, ""prodID"": 33}]";norm;[365,10];66;134318.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 41},{""prod_no"": 1, ""prodID"": 40},{""prod_no"": 2, ""prodID"": 40},{""prod_no"": 3, ""prodID"": 38},{""prod_no"": 4, ""prodID"": 37},{""prod_no"": 5, ""prodID"": 37},{""prod_no"": 6, ""prodID"": 36},{""prod_no"": 7, ""prodID"": 35},{""prod_no"": 8, ""prodID"": 34},{""prod_no"": 9, ""prodID"": 34},{""prod_no"": 10, ""prodID"": 33},{""prod_no"": 11, ""prodID"": 34},{""prod_no"": 12, ""prodID"": 39},{""prod_no"": 13, ""prodID"": 33},{""prod_no"": 14, ""prodID"": 36},{""prod_no"": 15, ""prodID"": 33},{""prod_no"": 16, ""prodID"": 34},{""prod_no"": 17, ""prodID"": 41},{""prod_no"": 18, ""prodID"": 40},{""prod_no"": 19, ""prodID"": 40},{""prod_no"": 20, ""prodID"": 37},{""prod_no"": 21, ""prodID"": 37},{""prod_no"": 22, ""prodID"": 38},{""prod_no"": 23, ""prodID"": 39},{""prod_no"": 24, ""prodID"": 35}]";norm;[365,10];66;134319.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 34},{""prod_no"": 1, ""prodID"": 34}]";norm;[365,10];66;134320.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 34}]";norm;[365,10];66;134321.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 59}]";norm;[365,10];66;134322.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 59}]";norm;[365,10];66;134323.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 60},{""prod_no"": 1, ""prodID"": 60}]";norm;[365,10];66;134324.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 60}]";norm;[365,10];66;134325.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 89},{""prod_no"": 1, ""prodID"": 89}]";norm;[730,10];66;134327.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 114},{""prod_no"": 1, ""prodID"": 114},{""prod_no"": 2, ""prodID"": 114},{""prod_no"": 3, ""prodID"": 114},{""prod_no"": 4, ""prodID"": 114}]";norm;[365,10];67;134385.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 114},{""prod_no"": 1, ""prodID"": 114},{""prod_no"": 2, ""prodID"": 114},{""prod_no"": 3, ""prodID"": 114},{""prod_no"": 4, ""prodID"": 114}]";norm;[365,10];67;134386.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 61},{""prod_no"": 1, ""prodID"": 61},{""prod_no"": 2, ""prodID"": 64},{""prod_no"": 3, ""prodID"": 57},{""prod_no"": 4, ""prodID"": 60},{""prod_no"": 5, ""prodID"": 59},{""prod_no"": 6, ""prodID"": 58},{""prod_no"": 7, ""prodID"": 58},{""prod_no"": 8, ""prodID"": 60},{""prod_no"": 9, ""prodID"": 62},{""prod_no"": 10, ""prodID"": 58},{""prod_no"": 11, ""prodID"": 58},{""prod_no"": 12, ""prodID"": 65},{""prod_no"": 13, ""prodID"": 59},{""prod_no"": 14, ""prodID"": 57},{""prod_no"": 15, ""prodID"": 63},{""prod_no"": 16, ""prodID"": 64}]";norm;[365,10];67;134393.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 35},{""prod_no"": 1, ""prodID"": 34},{""prod_no"": 2, ""prodID"": 34},{""prod_no"": 3, ""prodID"": 39},{""prod_no"": 4, ""prodID"": 40},{""prod_no"": 5, ""prodID"": 41},{""prod_no"": 6, ""prodID"": 38},{""prod_no"": 7, ""prodID"": 37},{""prod_no"": 8, ""prodID"": 37},{""prod_no"": 9, ""prodID"": 37},{""prod_no"": 10, ""prodID"": 34},{""prod_no"": 11, ""prodID"": 39},{""prod_no"": 12, ""prodID"": 38},{""prod_no"": 13, ""prodID"": 36},{""prod_no"": 14, ""prodID"": 35},{""prod_no"": 15, ""prodID"": 40},{""prod_no"": 16, ""prodID"": 39},{""prod_no"": 17, ""prodID"": 38},{""prod_no"": 18, ""prodID"": 33},{""prod_no"": 19, ""prodID"": 36},{""prod_no"": 20, ""prodID"": 36},{""prod_no"": 21, ""prodID"": 33},{""prod_no"": 22, ""prodID"": 37},{""prod_no"": 23, ""prodID"": 34},{""prod_no"": 24, ""prodID"": 34},{""prod_no"": 25, ""prodID"": 37},{""prod_no"": 26, ""prodID"": 37}]";norm;[365,10];67;134394.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 82},{""prod_no"": 1, ""prodID"": 82},{""prod_no"": 2, ""prodID"": 82},{""prod_no"": 3, ""prodID"": 81},{""prod_no"": 4, ""prodID"": 82},{""prod_no"": 5, ""prodID"": 82},{""prod_no"": 6, ""prodID"": 83}]";norm;[365,10];67;134402.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 58},{""prod_no"": 1, ""prodID"": 60},{""prod_no"": 2, ""prodID"": 59},{""prod_no"": 3, ""prodID"": 65},{""prod_no"": 4, ""prodID"": 62},{""prod_no"": 5, ""prodID"": 58},{""prod_no"": 6, ""prodID"": 63},{""prod_no"": 7, ""prodID"": 57},{""prod_no"": 8, ""prodID"": 61},{""prod_no"": 9, ""prodID"": 61},{""prod_no"": 10, ""prodID"": 60},{""prod_no"": 11, ""prodID"": 58},{""prod_no"": 12, ""prodID"": 57},{""prod_no"": 13, ""prodID"": 64},{""prod_no"": 14, ""prodID"": 64},{""prod_no"": 15, ""prodID"": 63},{""prod_no"": 16, ""prodID"": 62},{""prod_no"": 17, ""prodID"": 61},{""prod_no"": 18, ""prodID"": 61},{""prod_no"": 19, ""prodID"": 59},{""prod_no"": 20, ""prodID"": 58},{""prod_no"": 21, ""prodID"": 59}]";norm;[365,10];67;134403.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 82}]";norm;[365,10];67;134404.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 83}]";norm;[365,10];67;134406.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 113},{""prod_no"": 1, ""prodID"": 109},{""prod_no"": 2, ""prodID"": 113},{""prod_no"": 3, ""prodID"": 109},{""prod_no"": 4, ""prodID"": 110},{""prod_no"": 5, ""prodID"": 110}]";norm;[365,10];67;134408.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 112}]";norm;[365,10];67;134409.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 109},{""prod_no"": 1, ""prodID"": 109},{""prod_no"": 2, ""prodID"": 110},{""prod_no"": 3, ""prodID"": 113},{""prod_no"": 4, ""prodID"": 110},{""prod_no"": 5, ""prodID"": 113}]";norm;[365,10];67;134410.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 112}]";norm;[365,10];67;134411.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 85}]";norm;[365,10];68;134452.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 113}]";norm;[365,10];68;134455.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 85},{""prod_no"": 1, ""prodID"": 84},{""prod_no"": 2, ""prodID"": 84}]";norm;[365,10];68;134456.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 37}]";norm;[730,10];68;134462.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 82},{""prod_no"": 1, ""prodID"": 82},{""prod_no"": 2, ""prodID"": 84},{""prod_no"": 3, ""prodID"": 84}]";norm;[365,10];68;134473.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 117}]";norm;[365,10];68;134480.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 109}]";norm;[365,10];68;134481.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 39}]";norm;[365,10];68;134484.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 33}]";norm;[365,10];68;134485.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 39}]";norm;[365,10];68;134488.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 61}]";norm;[365,10];68;134489.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 58}]";norm;[365,10];68;134490.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 65}]";norm;[365,10];68;134491.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 58}]";norm;[365,10];71;134495.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 58}]";norm;[365,10];71;134496.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 40}]";norm;[365,10];71;134497.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 39}]";norm;[365,10];71;134498.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 38}]";norm;[365,10];71;134499.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 57}]";norm;[365,10];71;134500.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 57}]";norm;[365,10];71;134501.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 39}]";norm;[365,10];71;134502.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 82},{""prod_no"": 1, ""prodID"": 87}]";norm;[730,10];71;134503.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 57},{""prod_no"": 1, ""prodID"": 58}]";norm;[365,10];72;134518.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 13},{""prod_no"": 1, ""prodID"": 11},{""prod_no"": 2, ""prodID"": 12},{""prod_no"": 3, ""prodID"": 10},{""prod_no"": 4, ""prodID"": 10},{""prod_no"": 5, ""prodID"": 16},{""prod_no"": 6, ""prodID"": 17},{""prod_no"": 7, ""prodID"": 16},{""prod_no"": 8, ""prodID"": 13},{""prod_no"": 9, ""prodID"": 15},{""prod_no"": 10, ""prodID"": 9},{""prod_no"": 11, ""prodID"": 14},{""prod_no"": 12, ""prodID"": 14},{""prod_no"": 13, ""prodID"": 16},{""prod_no"": 14, ""prodID"": 16},{""prod_no"": 15, ""prodID"": 9},{""prod_no"": 16, ""prodID"": 10},{""prod_no"": 17, ""prodID"": 10},{""prod_no"": 18, ""prodID"": 11},{""prod_no"": 19, ""prodID"": 12},{""prod_no"": 20, ""prodID"": 13},{""prod_no"": 21, ""prodID"": 15},{""prod_no"": 22, ""prodID"": 13}]";norm;[730,10];72;134519.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 57}]";norm;[365,10];72;134524.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 39}]";norm;[365,10];72;134525.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 39}]";norm;[365,10];72;134526.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 117},{""prod_no"": 1, ""prodID"": 117},{""prod_no"": 2, ""prodID"": 117},{""prod_no"": 3, ""prodID"": 117},{""prod_no"": 4, ""prodID"": 117}]";norm;[365,10];74;134653.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 113},{""prod_no"": 1, ""prodID"": 113},{""prod_no"": 2, ""prodID"": 113},{""prod_no"": 3, ""prodID"": 113},{""prod_no"": 4, ""prodID"": 113},{""prod_no"": 5, ""prodID"": 113},{""prod_no"": 6, ""prodID"": 113},{""prod_no"": 7, ""prodID"": 113},{""prod_no"": 8, ""prodID"": 113},{""prod_no"": 9, ""prodID"": 113},{""prod_no"": 10, ""prodID"": 113},{""prod_no"": 11, ""prodID"": 113},{""prod_no"": 12, ""prodID"": 113},{""prod_no"": 13, ""prodID"": 113},{""prod_no"": 14, ""prodID"": 113},{""prod_no"": 15, ""prodID"": 113},{""prod_no"": 16, ""prodID"": 113},{""prod_no"": 17, ""prodID"": 113},{""prod_no"": 18, ""prodID"": 113},{""prod_no"": 19, ""prodID"": 113},{""prod_no"": 20, ""prodID"": 113},{""prod_no"": 21, ""prodID"": 113}]";norm;[365,10];74;134654.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 110},{""prod_no"": 1, ""prodID"": 109},{""prod_no"": 2, ""prodID"": 109},{""prod_no"": 3, ""prodID"": 109},{""prod_no"": 4, ""prodID"": 110},{""prod_no"": 5, ""prodID"": 110},{""prod_no"": 6, ""prodID"": 112},{""prod_no"": 7, ""prodID"": 113},{""prod_no"": 8, ""prodID"": 110},{""prod_no"": 9, ""prodID"": 111},{""prod_no"": 10, ""prodID"": 113},{""prod_no"": 11, ""prodID"": 111},{""prod_no"": 12, ""prodID"": 111},{""prod_no"": 13, ""prodID"": 112},{""prod_no"": 14, ""prodID"": 112},{""prod_no"": 15, ""prodID"": 113},{""prod_no"": 16, ""prodID"": 110},{""prod_no"": 17, ""prodID"": 113},{""prod_no"": 18, ""prodID"": 110}]";norm;[365,10];74;134655.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 65},{""prod_no"": 1, ""prodID"": 58},{""prod_no"": 2, ""prodID"": 64},{""prod_no"": 3, ""prodID"": 64},{""prod_no"": 4, ""prodID"": 61},{""prod_no"": 5, ""prodID"": 60},{""prod_no"": 6, ""prodID"": 57},{""prod_no"": 7, ""prodID"": 58},{""prod_no"": 8, ""prodID"": 59},{""prod_no"": 9, ""prodID"": 58},{""prod_no"": 10, ""prodID"": 57},{""prod_no"": 11, ""prodID"": 63},{""prod_no"": 12, ""prodID"": 62},{""prod_no"": 13, ""prodID"": 61},{""prod_no"": 14, ""prodID"": 58}]";norm;[365,10];74;134656.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 109}]";norm;[365,10];74;134694.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 109}]";norm;[365,10];74;134695.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 109}]";norm;[365,10];74;134696.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 109}]";norm;[365,10];74;134697.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 109}]";norm;[365,10];74;134698.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 109}]";norm;[365,10];74;134699.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 109}]";norm;[365,10];74;134700.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 109}]";norm;[365,10];74;134701.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 109}]";norm;[365,10];74;134702.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 109}]";norm;[365,10];74;134704.0
7;Customer 7;"[{""prod_no"": 0, ""prodID"": 109}]";norm;[365,10];74;134705.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 109}]";norm;[730,10];74;134706.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 109}]";norm;[365,10];74;134707.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 109}]";norm;[365,10];74;134708.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 63},{""prod_no"": 1, ""prodID"": 60},{""prod_no"": 2, ""prodID"": 61},{""prod_no"": 3, ""prodID"": 57}]";norm;[730,10];74;134709.0
4;Customer 4;"[{""prod_no"": 0, ""prodID"": 118}]";norm;[365,10];75;134710.0
5;Customer 5;"[{""prod_no"": 0, ""prodID"": 35},{""prod_no"": 1, ""prodID"": 39},{""prod_no"": 2, ""prodID"": 38},{""prod_no"": 3, ""prodID"": 40}]";norm;[365,10];75;134783.0
2;Customer 2;"[{""prod_no"": 0, ""prodID"": 37}]";norm;[365,10];75;134784.0
3;Customer 3;"[{""prod_no"": 0, ""prodID"": 59}]";norm;[365,10];78;134810.0
1;Customer 1;"[{""prod_no"": 0, ""prodID"": 84}]";norm;[365,10];79;134811.0
6;Customer 6;"[{""prod_no"": 0, ""prodID"": 87}]";norm;[365,10];79;134818.0
0;Customer 0;"[{""prod_no"": 0, ""prodID"": 85},{""prod_no"": 1, ""prodID"": 85},{""prod_no"": 2, ""prodID"": 85},{""prod_no"": 3, ""prodID"": 85},{""prod_no"": 4, ""prodID"": 85},{""prod_no"": 5, ""prodID"": 85},{""prod_no"": 6, ""prodID"": 85},{""prod_no"": 7, ""prodID"": 85}]";norm;[365,10];79;134819.0
